productId,name,set,transactions,units,gmv_sale
618879,"Cloud, Ex-SOLDIER (Borderless)",Commander: FINAL FANTASY,229,229,15763.05
630851,"Kefka, Court Mage (0322) (Borderless)",FINAL FANTASY,300,318,15748.56
56324,Parallel Lives,Innistrad,449,459,15741.92
656703,Hallowed Fountain,Lorwyn Eclipsed,1567,1893,15730.04
92829,Polluted Delta,Khans of Tarkir,586,784,15719.01
696306,"Thor, God of Thunder (Borderless) (0369)",Marvel Super Heroes,375,380,15712.62
656841,Traveling Chocobo (Borderless) (Chocobo Track Foil),FINAL FANTASY,170,173,15712.49
696245,Doctor Doom (Borderless) (0365),Marvel Super Heroes,399,404,15649.13
190748,Prismatic Vista,Modern Horizons,379,417,15633.78
686543,Grave Researcher,Secrets of Strixhaven,3398,4095,15607.6
518157,Palantir of Orthanc (Borderless Poster),Universes Beyond: The Lord of the Rings: Tales of Middle-earth,93,94,15605.73
675585,"Lorehold, the Historian (Borderless)",Secrets of Strixhaven,780,793,15574.15
243294,Old Gnawbone (Borderless),Adventures in the Forgotten Realms,205,207,15542.09
517966,The One Ring (Extended Art) (Surge Foil),Universes Beyond: The Lord of the Rings: Tales of Middle-earth,69,70,15496.46
3360,Ashnod's Altar,Chronicles,1083,1160,15483.25
188710,Mox Opal,Judge Promos,14,44,15479.46
475562,Swamp (Phyrexian) - Full Art (Oil Slick Raised Foil),Phyrexia: All Will Be One,393,953,15466.65
496067,Jeweled Lotus (Textured Foil),Commander Masters,27,29,15456.37
552309,"Ulamog, the Defiler",Modern Horizons 3,914,985,15453.05
697024,Hex Magic,Marvel Super Heroes,2827,7470,15453.01
675591,Stock Up,Secrets of Strixhaven: Mystical Archive,3646,6551,15411.32
631065,"Tidus, Yuna's Guardian (Borderless) (Surge Foil)",Commander: FINAL FANTASY,92,92,15399.92
558342,"Maha, Its Feathers Night",Bloomburrow,656,701,15391.81
556327,"Excalibur, Sword of Eden",Universes Beyond: Assassin's Creed,1060,1292,15383.67
688522,Flashback (Extended Art),Secrets of Strixhaven,1157,1275,15377.9
688652,Erode (Extended Art),Secrets of Strixhaven,1074,1255,15362.96
651332,Norman Osborn,Marvel's Spider-Man,1543,1709,15357.81
532905,Undercity Sewers,Murders at Karlov Manor,743,896,15354.25
7118,Yawgmoth's Will,Urza's Saga,77,77,15339.03
501921,Goblin Recruiter (Rainbow Foil),Secret Lair Drop Series,175,175,15311.23
689052,Scheming Silvertongue,Secrets of Strixhaven,2582,3382,15267.57
688904,Preordain (JP Alternate Art) (Silver Scroll Foil),Secrets of Strixhaven: Mystical Archive,209,217,15248.2
634431,Genji Glove,FINAL FANTASY,2232,2421,15200.67
34328,Amulet of Vigor,Worldwake,266,310,15162.47
630954,"Zidane Tribal - Ragavan, Nimble Pilferer (Showcase)",FINAL FANTASY: Through the Ages,247,257,15147.52
696539,Jennifer Walters (Borderless) (0328),Marvel Super Heroes,395,400,15133.29
552320,Jet Medallion,Modern Horizons 3,1365,1432,15068.48
6076,Null Rod,Weatherlight,107,141,15054.38
656903,Emet-Selch of the Third Seat (Borderless) (Chocobo Track Foil),Commander: FINAL FANTASY,202,202,15042.01
638902,"Sothera, the Supervoid (Singularity Foil)",Edge of Eternities,12,12,15028.33
544933,Simulacrum Synthesizer,Outlaws of Thunder Junction: The Big Score,479,526,15025.38
696388,"Iron Man, Bleeding Edge",Commander: Marvel Super Heroes,1048,1066,15019.6
12160,Sensei's Divining Top,Champions of Kamigawa,355,368,14981.51
696279,Tony Stark,Marvel Super Heroes,1688,1855,14961.39
696300,"Mjolnir, Hammer of Thor (Borderless) (0303)",Marvel Super Heroes,454,464,14930.69
671067,Bloom Tender,Lorwyn Eclipsed,1091,1176,14912.87
656844,Paradise Chocobo - Birds of Paradise (Borderless),Commander: FINAL FANTASY,818,914,14884.07
122862,Sol Ring,Masterpiece Series: Kaladesh Inventions,10,10,14876.11
578886,Overlord of the Balemurk,Duskmourn: House of Horror,508,694,14859.11
58842,Cavern of Souls,Avacyn Restored,261,286,14818.08
504181,Demonic Tutor (Borderless),Commander Masters,127,127,14795.42
222003,Ancient Tomb,Zendikar Rising Expeditions,97,101,14777.47
583908,"Miku, Divine Diva - Elspeth Tirel (Rainbow Foil)",Secret Lair Drop Series,195,276,14755.77
656823,"Yuffie, Materia Hunter (Borderless) (Chocobo Track Foil)",Commander: FINAL FANTASY,222,229,14743.32
668572,Namor the Sub-Mariner,Marvel Super Heroes,1647,2244,14738.72
630878,"Cloud, Midgar Mercenary (Borderless)",FINAL FANTASY,314,320,14704.88
697236,"Iron Man, Modern Marvel",Commander: Marvel Super Heroes,352,360,14704.76
671077,Bloom Tender (0400) (Showcase) (Fracture Foil),Lorwyn Eclipsed,43,43,14700.06
688951,Decorum Dissertation (Borderless),Secrets of Strixhaven,868,911,14690.68
697067,"Shang-Chi, Master of Kung Fu (Borderless) (0370)",Marvel Super Heroes,720,753,14675.64
517987,The One Ring (Showcase Scrolls),Universes Beyond: The Lord of the Rings: Tales of Middle-earth,32,34,14668.23
690168,Veil of Summer (JP Alternate Art) (Silver Scroll Foil),Secrets of Strixhaven: Mystical Archive,170,172,14666.17
688470,Psychic Frog,Game Day & Store Championship Promos,481,874,14651.88
689364,Triumph of the Hordes,Secrets of Strixhaven: Mystical Archive,920,942,14636.01
638146,Ifrit - Fury (Rainbow Foil),Secret Lair Drop Series,27,27,14622.68
696289,Tony Stark (Borderless) (0363),Marvel Super Heroes,379,384,14618.08
4815,Mystic Remora,Ice Age,1453,1629,14616.86
484938,Jeweled Lotus,Commander Masters,236,323,14590.04
544300,Vaultborn Tyrant,Outlaws of Thunder Junction: The Big Score,448,473,14585.57
276737,Force of Negation (Borderless),Double Masters 2022,211,236,14579.75
646172,Peter Parker (0232) (Borderless),Marvel's Spider-Man,250,254,14577.92
541324,Sword of Feast and Famine,Universes Beyond: Assassin's Creed,418,421,14573.67
451962,Portal to Phyrexia,The Brothers' War,426,436,14538.47
623999,Misty Rainforest (Borderless) (Dragonscale Foil),Special Guests,27,27,14519.44
484655,"Ragavan, Nimble Pilferer",March of the Machine: Multiverse Legends,248,270,14480.7
689108,Germination Practicum (Borderless),Secrets of Strixhaven,855,876,14477.94
656785,"Rikku, Resourceful Guardian (Borderless) (Chocobo Track Foil)",Commander: FINAL FANTASY,184,184,14449.6
226669,Jeweled Lotus,Commander Legends,289,325,14435.75
688831,Ad Nauseam,Secrets of Strixhaven: Mystical Archive,964,985,14427.72
239396,Cabal Coffers,Modern Horizons 2,453,468,14402.81
267057,Morphic Pool,Commander Legends: Battle for Baldur's Gate,490,493,14394.08
630944,Tifa Lockhart (Borderless) (Surge Foil),FINAL FANTASY,136,153,14375.23
686657,Sol Ring (Borderless),Commander: Secrets of Strixhaven,580,604,14372.96
534084,Slime Against Humanity,Murders at Karlov Manor,1336,7730,14356.13
630850,"Terra, Magical Adept (Borderless)",FINAL FANTASY,296,298,14348.52
631048,"Lightning, Army of One (0545) (Borderless) (Surge Foil)",FINAL FANTASY,87,88,14347.65
499755,Heroic Intervention,Commander: The Lord of the Rings: Tales of Middle-earth,936,978,14342.14
659480,"Jin Sakai, Ghost of Tsushima (Rainbow Foil)",Secret Lair Drop Series,88,89,14325.48
221923,Roiling Vortex,Zendikar Rising,678,1050,14275.88
688477,Resonating Lute,Secrets of Strixhaven,3102,3863,14264.78
187187,Bolas's Citadel,War of the Spark,838,859,14222.38
221774,Valakut Awakening,Zendikar Rising,826,894,14196.16
656771,Brilliant Wings (Borderless),Commander: FINAL FANTASY,377,395,14186.44
226134,Vampiric Tutor,Commander Legends,231,235,14160.66
656713,Temple Garden,Lorwyn Eclipsed,1582,1872,14108.55
662086,Urza's Saga (Halo Foil),Secret Lair Countdown Kit,24,27,14099.53
679192,Heroes in a Half Shell (0096) (Borderless) (Surge Foil),Commander: Teenage Mutant Ninja Turtles,44,44,14063.15
552814,Vexing Bauble,Modern Horizons 3,2470,4655,14060.59
679801,Utrom Monitor,Commander: Teenage Mutant Ninja Turtles,613,2233,14046.36
277167,Smothering Tithe (Borderless),Double Masters 2022,188,189,14044.34
276686,Force of Negation,Double Masters 2022,242,279,14041.66
552840,Consign to Memory,Modern Horizons 3,1809,3676,14039.22
541369,"Lumra, Bellow of the Woods",Bloomburrow,614,634,14020.36
282740,"Sheoldred, the Apocalypse (Showcase)",Dominaria United,139,140,14019.08
638913,Stomping Ground,Edge of Eternities,1665,1903,14018.03
276327,Phyrexian Altar (Borderless),Double Masters 2022,230,237,13992.49
696355,Hidden Lair,Marvel Super Heroes,1918,3431,13950.19
696488,"Daredevil, Man Without Fear (Borderless) (0398)",Marvel Super Heroes,281,285,13933.35
5455,Aluren,Tempest,141,176,13908.88
679206,Commander's Plate (Borderless),Commander: Teenage Mutant Ninja Turtles,511,532,13889.07
686574,Shattered Sanctum,Secrets of Strixhaven,2387,3199,13881.45
652041,Parallel Lives (Borderless),Marvel Universe Eternal-Legal,517,527,13869.62
688894,Culling the Weak (JP Alternate Art) (Silver Scroll Foil),Secrets of Strixhaven: Mystical Archive,145,145,13855.2
518162,Witch-king of Angmar (Borderless Poster),Universes Beyond: The Lord of the Rings: Tales of Middle-earth,78,78,13824.62
235381,Teferi's Protection,Strixhaven: Mystical Archive,243,247,13815.77
190873,Ranger-Captain of Eos,Modern Horizons,321,381,13813.46
656705,Hallowed Fountain (Borderless),Lorwyn Eclipsed,807,917,13790.81
637609,Force of Negation - Witch's Prophecy (Borderless) (JP Exclusive),Buy-A-Box Promos,9,9,13773.46
688832,Ad Nauseam (JP Alternate Art),Secrets of Strixhaven: Mystical Archive,285,289,13765.15
92830,Bloodstained Mire,Khans of Tarkir,611,753,13761.13
216235,Rhystic Study,Jumpstart,207,217,13758.97
679098,Super Shredder (Borderless),Teenage Mutant Ninja Turtles,385,403,13737.95
642791,Swan Song,Commander: Edge of Eternities,1346,1662,13681.02
643049,"Evendo, Waking Haven",Edge of Eternities,888,950,13658.47
556324,Brotherhood Regalia,Universes Beyond: Assassin's Creed,1543,1705,13653.84
3528,Goblin Wizard,The Dark,182,204,13630.02
122853,Mana Vault,Masterpiece Series: Kaladesh Inventions,11,11,13629.34
677479,Displacer Kitten,Secret Lair Drop Series,179,197,13584.87
687665,Fabled Passage,Commander: Secrets of Strixhaven,3367,8855,13574.05
623998,Misty Rainforest (Borderless),Special Guests,181,194,13566.15
498381,"Sauron, the Dark Lord",Universes Beyond: The Lord of the Rings: Tales of Middle-earth,441,464,13557.13
576504,Untimely Malfunction,Duskmourn: House of Horror,1806,2025,13549.56
638148,Magus Sisters - Endurance (Rainbow Foil),Secret Lair Drop Series,30,30,13536.44
696944,"Black Widow, Agile Avenger",Commander: Marvel Super Heroes,795,967,13532.89
591766,Doubling Season (Showcase) (Fracture Foil),Foundations,23,23,13529.24
687486,Reliquary Tower,Commander: Secrets of Strixhaven,2451,3568,13527.73
696287,Bruce Banner (Borderless) (0359),Marvel Super Heroes,389,392,13509.98
687605,Turbulent Wilderness,Commander: Secrets of Strixhaven,1105,1538,13502.26
696352,Dark Fortress,Marvel Super Heroes,2006,3487,13484.64
479510,"Solphim, Mayhem Dominus",Phyrexia: All Will Be One,483,494,13460.68
5051,Enlightened Tutor,Mirage,378,405,13455.8
677175,"Tamiyo, Inquisitive Student",Secret Lair Showdown,13,16,13400.8
6150,Caltrops,Urza's Destiny,944,1123,13379.25
656697,Blood Crypt (Borderless),Lorwyn Eclipsed,774,849,13373.76
525710,Charismatic Conqueror,Commander: The Lost Caverns of Ixalan,612,664,13366.75
273014,Ancient Silver Dragon,Commander Legends: Battle for Baldur's Gate,230,233,13341.39
548589,Ugin's Labyrinth,Modern Horizons 3,706,1038,13339.06
618880,"Terra, Herald of Hope (Borderless)",Commander: FINAL FANTASY,249,252,13324.23
661947,Aang's Shelter - Teferi's Protection (Borderless),Avatar: The Last Airbender: Eternal-Legal,289,292,13311.19
532910,Underground Mortuary,Murders at Karlov Manor,787,866,13300.08
92831,Wooded Foothills,Khans of Tarkir,599,742,13296.08
1839,Mana Vault,Fourth Edition,154,158,13258.69
686618,"Silverquill, the Disputant (Borderless)",Secrets of Strixhaven,767,786,13256.04
656544,"Jaws, Relentless Predator (Rainbow Foil)",Secret Lair Drop Series,76,76,13241.52
697073,Iron Man Armor,Marvel Super Heroes,1640,2076,13206.53
552839,Kozilek's Command,Modern Horizons 3,1389,2136,13192.61
679108,Super Shredder (Showcase),Teenage Mutant Ninja Turtles,183,184,13172.78
590857,Doubling Season (Showcase),Foundations,73,84,13155.51
4848,Pyroblast,Ice Age,1058,1811,13152.83
451974,Mox Amber (Schematic),The Brothers' War: Retro Frame Artifacts,105,109,13125.76
5930,Squandered Resources,Visions,173,175,13108.05
656710,Overgrown Tomb (Borderless),Lorwyn Eclipsed,763,836,13102.04
10484,Polluted Delta,Onslaught,69,92,13097.51
553264,Arena of Glory,Modern Horizons 3,1181,1438,13089.17
662465,Fierce Guardianship (Showcase),Avatar: The Last Airbender: Eternal-Legal,208,208,13059.14
643119,"Joshua Rosfield - Rograkh, Son of Rohgahh (Borderless)",MagicFest Cards,21,24,13050.0
651905,Opposition Agent (Borderless),Marvel Universe Eternal-Legal,445,479,13033.1
192562,Field of the Dead,Core Set 2020,391,412,13017.1
696543,"Nick Fury, Agent of S.H.I.E.L.D. (Borderless) (0389)",Marvel Super Heroes,256,257,12989.75
488284,The Party Tree - The Great Henge (Borderless),Commander: The Lord of the Rings: Tales of Middle-earth,142,143,12989.25
504588,The Great Henge,Commander Masters,189,200,12922.44
696432,"Iron Man, Titan of Innovation (Borderless)",Marvel Universe Eternal-Legal,831,854,12913.76
544402,Terror of the Peaks,Outlaws of Thunder Junction,423,429,12895.5
226314,Opposition Agent,Commander Legends,542,563,12877.88
498465,Paths of the Dead - Cavern of Souls (Borderless),Commander: The Lord of the Rings: Tales of Middle-earth,157,163,12877.88
496050,"Zhulodok, Void Gorger",Commander Masters,276,293,12858.0
522937,Nuka-Cola Vending Machine,Universes Beyond: Fallout,601,627,12839.97
552336,Witch Enchanter,Modern Horizons 3,2372,3480,12811.24
631529,Sphere Grid,Commander: FINAL FANTASY,1228,1376,12809.91
555973,Black Market Connections,Universes Beyond: Assassin's Creed,682,697,12798.94
623995,Marsh Flats (Borderless) (Dragonscale Foil),Special Guests,35,35,12783.68
276325,Phyrexian Altar,Double Masters 2022,228,230,12758.8
661970,"Aang, Swift Savior (Borderless) (Neon Ink Foil)",Avatar: The Last Airbender,23,23,12713.66
484940,Jeweled Lotus (Borderless),Commander Masters,110,120,12677.24
118410,Chrome Mox,Eternal Masters,83,84,12659.08
475507,"Elesh Norn, Mother of Machines",Phyrexia: All Will Be One,453,494,12657.6
517606,Cavern of Souls (0345) (Borderless),The Lost Caverns of Ixalan,222,232,12647.72
688681,Emeritus of Abundance,Secrets of Strixhaven,1929,2195,12643.18
679120,Super Shredder (Borderless),Unique and Miscellaneous Promos,24,24,12628.92
498457,"Argonath, Pillars of the Kings - The Ozolith (Borderless)",Commander: The Lord of the Rings: Tales of Middle-earth,149,150,12591.04
624036,"Ugin, Eye of the Storms (Borderless)",Tarkir: Dragonstorm,250,285,12571.3
687343,Goldspan Dragon,Commander: Secrets of Strixhaven,1634,2075,12565.39
6135,Academy Rector,Urza's Destiny,144,159,12559.01
553219,"Yavimaya, Cradle of Growth",Commander: Modern Horizons 3,792,823,12534.51
689823,"Deadpool, Trading Card (7129) (Pool Party Foil)",Secret Lair Drop Series,69,70,12515.47
14311,Ophidian Eye,Time Spiral,864,881,12496.56
276296,Sensei's Divining Top (Borderless),Double Masters 2022,199,200,12495.08
689156,Brain Freeze (JP Alternate Art) (Silver Scroll Foil),Secrets of Strixhaven: Mystical Archive,149,152,12494.58
493980,Thassa's Oracle,Secret Lair Drop Series,77,77,12487.33
457252,Enlightened Tutor (Borderless),Dominaria Remastered,341,347,12464.72
646553,Spectacular Spider-Man (Borderless),Marvel's Spider-Man,1808,2006,12449.0
7073,Tolarian Academy,Urza's Saga,84,91,12441.97
638150,Shiva - Subtlety (Rainbow Foil),Secret Lair Drop Series,15,15,12440.11
230135,"Vorinclex, Monstrous Raider",Kaldheim,224,226,12438.56
517520,"Ojer Axonil, Deepest Might",The Lost Caverns of Ixalan,457,485,12436.33
524281,Ravenous Tyrannosaurus (Borderless),Universes Beyond: Jurassic World Collection,245,246,12433.57
11423,Seething Song,Mirrodin,1021,1162,12428.46
662801,Abandoned Air Temple,Avatar: The Last Airbender,1514,1805,12387.75
686622,Emeritus of Ideation (Extended Art),Secrets of Strixhaven,570,621,12350.16
632635,Summon: Knights of Round,FINAL FANTASY,868,905,12332.1
625666,Smothering Tithe (7009) (Rainbow Foil),Secret Lair Drop Series,16,16,12326.3
688878,Living End (JP Alternate Art) (Silver Scroll Foil),Secrets of Strixhaven: Mystical Archive,170,177,12323.3
686614,Professor Dellian Fel (Borderless),Secrets of Strixhaven,725,799,12298.96
679068,"Leonardo, the Balance (0083) (Borderless) (Surge Foil)",Commander: Teenage Mutant Ninja Turtles,42,42,12270.27
509512,Aggravated Assault,Wilds of Eldraine: Enchanting Tales,451,452,12222.57
614178,The Aetherspark,Aetherdrift,593,619,12208.13
589449,Llanowar Elves (Showcase),Foundations,65,74,12192.18
539629,"Codsworth, Handy Helper",Universes Beyond: Fallout,513,524,12184.93
563270,Sensei's Divining Top (Future Sight),Mystery Booster 2,298,306,12180.07
575095,"Valgavoth, Harrower of Souls (Borderless)",Commander: Duskmourn: House of Horror,632,679,12154.34
697409,"Hulk, Brutal Brawler",Commander: Marvel Super Heroes,355,361,12145.15
631061,"Celes, Rune Knight (Borderless) (Surge Foil)",Commander: FINAL FANTASY,83,83,12144.77
512500,Lotus Petal (Foil Etched),Unique and Miscellaneous Promos,262,301,12129.69
648746,"Toph, the First Metalbender (Borderless) (Neon Ink Foil)",Avatar: The Last Airbender,12,12,12125.91
679213,Raph's Jitte - Umezawa's Jitte (Borderless),Teenage Mutant Ninja Turtles Source Material,1127,1465,12124.14
624003,Scalding Tarn (Borderless) (Dragonscale Foil),Special Guests,31,31,12114.31
552319,Esper Sentinel (Retro Frame),Modern Horizons 2,175,183,12081.79
696338,"Thanos, the Mad Titan (Borderless) (0376)",Marvel Super Heroes,706,718,12063.18
675593,Stock Up (JP Alternate Art) (Silver Scroll Foil),Secrets of Strixhaven: Mystical Archive,264,286,12034.18
696336,King T'Challa (Borderless) (0373),Marvel Super Heroes,354,360,12033.71
5441,Volrath's Stronghold,Stronghold,139,141,12025.16
498568,Gandalf the White,Pro Tour Promos,2,4,11999.96
5300,Worldly Tutor,Mirage,424,460,11994.41
656714,Temple Garden (Borderless),Lorwyn Eclipsed,796,897,11981.59
648744,Fire Lord Zuko (Borderless) (Neon Ink Foil),Avatar: The Last Airbender,26,26,11962.74
10475,Windswept Heath,Onslaught,78,98,11959.85
696354,Gleaming Bastion,Marvel Super Heroes,1939,3468,11945.56
696570,"Mole Man, Moloid Master",Marvel Super Heroes,2574,4722,11939.48
662017,Field of the Dead,Secret Lair Countdown Kit,398,408,11927.77
504566,Demonic Tutor,Commander Masters,169,169,11913.38
623877,Voice of Victory (Borderless),Tarkir: Dragonstorm,450,505,11899.45
686603,"Quandrix, the Proof",Secrets of Strixhaven,1835,2013,11897.94
631106,Tataru Taru,Commander: FINAL FANTASY,1088,1887,11886.64
498341,Last March of the Ents,Universes Beyond: The Lord of the Rings: Tales of Middle-earth,390,394,11882.21
677293,Ocelot Pride,Game Day & Store Championship Promos,52,60,11873.0
